Reading training examples... (1250 examples) done
Training set properties: 500 features, 25 classes
Iter 346: .........*(NumConst=158, SV=137, CEps=0.5529, QPEps=0.2763)
Iter 347: *(NumConst=159, SV=138, CEps=0.7000, QPEps=0.2672)
Iter 348: *(NumConst=157, SV=139, CEps=0.7872, QPEps=0.2565)
Iter 349: *(NumConst=158, SV=138, CEps=0.7354, QPEps=0.2649)
Iter 350: *(NumConst=158, SV=138, CEps=0.6966, QPEps=0.2506)
Iter 351: *(NumConst=158, SV=140, CEps=0.6863, QPEps=0.2520)
Iter 352: *(NumConst=159, SV=141, CEps=0.6208, QPEps=0.2403)
Iter 353: *(NumConst=160, SV=143, CEps=0.5697, QPEps=0.2714)
Iter 354: *(NumConst=161, SV=143, CEps=0.5375, QPEps=0.2534)
Iter 355: *(NumConst=161, SV=145, CEps=0.5278, QPEps=0.2556)
Iter 356: *(NumConst=161, SV=146, CEps=0.5056, QPEps=0.2492)
Iter 357: *(NumConst=162, SV=145, CEps=0.4874, QPEps=0.2364)
Iter 358: *(NumConst=163, SV=146, CEps=0.4616, QPEps=0.2238)
Iter 359: *(NumConst=163, SV=147, CEps=0.5721, QPEps=0.2289)
Iter 360: *(NumConst=164, SV=148, CEps=0.4310, QPEps=0.2111)
Iter 361: *(NumConst=164, SV=149, CEps=0.4174, QPEps=0.1705)
Iter 362: *(NumConst=165, SV=150, CEps=0.3806, QPEps=0.1831)
Iter 363: *(NumConst=166, SV=150, CEps=0.3712, QPEps=0.1738)
Iter 364: *(NumConst=167, SV=152, CEps=0.3632, QPEps=0.1621)
Iter 365: *(NumConst=168, SV=152, CEps=0.3914, QPEps=0.1391)
Iter 366: *(NumConst=169, SV=153, CEps=0.3193, QPEps=0.1529)
Iter 367: *(NumConst=169, SV=154, CEps=0.3600, QPEps=0.1555)
Iter 368: *(NumConst=170, SV=154, CEps=0.3086, QPEps=0.1500)
Iter 369: *(NumConst=170, SV=154, CEps=0.2829, QPEps=0.1314)
Iter 370: *(NumConst=171, SV=154, CEps=0.2803, QPEps=0.1370)
Iter 371: *(NumConst=172, SV=155, CEps=0.2539, QPEps=0.1241)
Iter 372: *(NumConst=173, SV=156, CEps=0.2758, QPEps=0.1182)
Iter 373: *(NumConst=174, SV=157, CEps=0.2721, QPEps=0.1268)
Iter 374: *(NumConst=175, SV=156, CEps=0.2233, QPEps=0.1013)
Iter 375: *(NumConst=176, SV=156, CEps=0.2253, QPEps=0.1067)
Iter 376: *(NumConst=176, SV=157, CEps=0.2494, QPEps=0.1112)
Iter 377: *(NumConst=177, SV=158, CEps=0.2379, QPEps=0.1072)
Iter 378: *(NumConst=178, SV=160, CEps=0.2357, QPEps=0.1081)
Iter 379: *(NumConst=179, SV=161, CEps=0.2302, QPEps=0.1069)
Iter 380: *(NumConst=180, SV=161, CEps=0.1772, QPEps=0.0839)
Iter 381: *(NumConst=181, SV=162, CEps=0.1930, QPEps=0.0736)
Iter 382: *(NumConst=181, SV=163, CEps=0.1864, QPEps=0.0874)
Iter 383: *(NumConst=182, SV=162, CEps=0.1735, QPEps=0.0825)
Iter 384: *(NumConst=183, SV=162, CEps=0.1688, QPEps=0.0843)
Iter 385: *(NumConst=184, SV=163, CEps=0.1623, QPEps=0.0717)
Iter 386: *(NumConst=185, SV=164, CEps=0.1670, QPEps=0.0786)
Iter 387: *(NumConst=186, SV=166, CEps=0.1840, QPEps=0.0695)
Iter 388: *(NumConst=187, SV=167, CEps=0.1683, QPEps=0.0751)
Iter 389: *(NumConst=187, SV=167, CEps=0.1622, QPEps=0.0740)
Iter 390: *(NumConst=188, SV=167, CEps=0.1683, QPEps=0.0789)
Iter 391: *(NumConst=189, SV=168, CEps=0.1659, QPEps=0.0799)
Iter 392: *(NumConst=189, SV=169, CEps=0.1831, QPEps=0.0806)
Iter 393: *(NumConst=190, SV=170, CEps=0.1618, QPEps=0.0786)
Iter 394: *(NumConst=191, SV=171, CEps=0.1596, QPEps=0.0770)
Iter 395: *(NumConst=191, SV=173, CEps=0.1540, QPEps=0.0763)
Iter 396: *(NumConst=191, SV=173, CEps=0.1439, QPEps=0.0686)
Iter 397: *(NumConst=191, SV=174, CEps=0.1474, QPEps=0.0650)
Iter 398: *(NumConst=190, SV=175, CEps=0.1122, QPEps=0.0555)
Iter 399: *(NumConst=191, SV=176, CEps=0.1271, QPEps=0.0555)
Iter 400: *(NumConst=192, SV=176, CEps=0.1242, QPEps=0.0555)
Iter 401: *(NumConst=193, SV=177, CEps=0.1489, QPEps=0.0553)
Iter 402: *(NumConst=193, SV=178, CEps=0.1249, QPEps=0.0500)
Iter 403: *(NumConst=194, SV=180, CEps=0.1124, QPEps=0.0533)
Iter 404: *(NumConst=195, SV=179, CEps=0.1111, QPEps=0.0538)
Iter 405: *(NumConst=196, SV=180, CEps=0.1058, QPEps=0.0473)
Iter 406: *(NumConst=195, SV=180, CEps=0.1202, QPEps=0.0465)
Iter 407: .........*(NumConst=196, SV=183, CEps=0.2405, QPEps=0.1185)
Iter 408: *(NumConst=197, SV=183, CEps=0.3549, QPEps=0.1185)
Iter 409: *(NumConst=198, SV=184, CEps=0.3637, QPEps=0.1201)
Iter 410: *(NumConst=199, SV=185, CEps=0.2956, QPEps=0.1188)
Iter 411: *(NumConst=200, SV=187, CEps=0.3132, QPEps=0.1101)
Iter 412: *(NumConst=201, SV=188, CEps=0.2957, QPEps=0.1159)
Iter 413: *(NumConst=202, SV=188, CEps=0.2699, QPEps=0.1171)
Iter 414: *(NumConst=203, SV=189, CEps=0.2753, QPEps=0.1175)
Iter 415: *(NumConst=204, SV=189, CEps=0.2792, QPEps=0.1135)
Iter 416: *(NumConst=205, SV=190, CEps=0.2432, QPEps=0.1075)
Iter 417: *(NumConst=205, SV=191, CEps=0.2313, QPEps=0.1059)
Iter 418: *(NumConst=206, SV=192, CEps=0.2342, QPEps=0.1080)
Iter 419: *(NumConst=206, SV=193, CEps=0.1750, QPEps=0.0871)
Iter 420: *(NumConst=207, SV=194, CEps=0.1964, QPEps=0.0854)
Iter 421: *(NumConst=208, SV=194, CEps=0.2211, QPEps=0.0874)
Iter 422: *(NumConst=209, SV=195, CEps=0.2032, QPEps=0.0855)
Iter 423: *(NumConst=208, SV=197, CEps=0.1964, QPEps=0.0865)
Iter 424: *(NumConst=208, SV=198, CEps=0.1899, QPEps=0.0864)
Iter 425: *(NumConst=209, SV=198, CEps=0.1783, QPEps=0.0838)
Iter 426: *(NumConst=210, SV=199, CEps=0.1745, QPEps=0.0859)
Iter 427: *(NumConst=211, SV=200, CEps=0.1695, QPEps=0.0768)
Iter 428: *(NumConst=212, SV=201, CEps=0.1572, QPEps=0.0776)
Iter 429: *(NumConst=213, SV=202, CEps=0.1628, QPEps=0.0758)
Iter 430: *(NumConst=213, SV=203, CEps=0.1679, QPEps=0.0783)
Iter 431: *(NumConst=214, SV=203, CEps=0.1432, QPEps=0.0705)
Iter 432: *(NumConst=214, SV=204, CEps=0.1433, QPEps=0.0617)
Iter 433: *(NumConst=214, SV=204, CEps=0.1215, QPEps=0.0603)
Iter 434: *(NumConst=215, SV=204, CEps=0.1380, QPEps=0.0597)
Iter 435: *(NumConst=216, SV=204, CEps=0.1347, QPEps=0.0604)
Iter 436: *(NumConst=217, SV=205, CEps=0.1229, QPEps=0.0588)
Iter 437: *(NumConst=218, SV=205, CEps=0.1178, QPEps=0.0580)
Iter 438: *(NumConst=218, SV=206, CEps=0.1166, QPEps=0.0552)
Iter 439: *(NumConst=218, SV=207, CEps=0.1117, QPEps=0.0553)
Iter 440: *(NumConst=219, SV=208, CEps=0.1077, QPEps=0.0523)
Iter 441: *(NumConst=220, SV=209, CEps=0.1181, QPEps=0.0521)
Iter 442: .........*(NumConst=221, SV=210, CEps=0.1301, QPEps=0.0581)
Iter 443: *(NumConst=222, SV=211, CEps=0.1310, QPEps=0.0624)
Iter 444: *(NumConst=223, SV=212, CEps=0.1618, QPEps=0.0640)
Iter 445: *(NumConst=223, SV=213, CEps=0.1327, QPEps=0.0648)
Iter 446: *(NumConst=224, SV=214, CEps=0.1556, QPEps=0.0574)
Iter 447: *(NumConst=225, SV=215, CEps=0.1539, QPEps=0.0589)
Iter 448: *(NumConst=226, SV=216, CEps=0.1104, QPEps=0.0505)
Iter 449: *(NumConst=227, SV=218, CEps=0.1259, QPEps=0.0490)
Iter 450: *(NumConst=228, SV=217, CEps=0.1184, QPEps=0.0528)
Iter 451: *(NumConst=229, SV=219, CEps=0.1161, QPEps=0.0487)
Iter 452: *(NumConst=230, SV=219, CEps=0.1091, QPEps=0.0535)
Iter 453: *(NumConst=231, SV=220, CEps=0.1136, QPEps=0.0531)
Iter 454: *(NumConst=232, SV=220, CEps=0.1004, QPEps=0.0482)
Iter 455: .........*(NumConst=233, SV=221, CEps=0.1008, QPEps=0.0457)
Iter 456: *(NumConst=234, SV=222, CEps=0.1174, QPEps=0.0475)
Iter 457: *(NumConst=235, SV=223, CEps=0.1139, QPEps=0.0477)
Iter 458: *(NumConst=236, SV=224, CEps=0.1097, QPEps=0.0478)
Iter 459: .........*(NumConst=236, SV=225, CEps=0.1005, QPEps=0.0490)
Iter 460: *(NumConst=237, SV=226, CEps=0.1075, QPEps=0.0498)
Iter 461: *(NumConst=238, SV=227, CEps=0.1062, QPEps=0.0496)
Iter 462: *(NumConst=238, SV=228, CEps=0.1029, QPEps=0.0467)
Iter 463: .........(NumConst=238, SV=228, CEps=0.0930, QPEps=0.0467)
Final epsilon on KKT-Conditions: 0.09302
Upper bound on duality gap: 4.13038
Dual objective value: dval=2677.98987
Primal objective value: pval=2682.12025
Total number of constraints in final working set: 238 (of 462)
Number of iterations: 463
Number of calls to 'find_most_violated_constraint': 27500
Number of SV: 228 
Norm of weight vector: |w|=48.17934
Value of slack variable (on working set): xi=30.37195
Value of slack variable (global): xi=30.42991
Norm of longest difference vector: ||Psi(x,y)-Psi(x,ybar)||=52.28606
Runtime in cpu-seconds: 7.83
Final number of constraints in cache: 6250
Compacting linear model...done
Writing learned model...done
